settlement_ref;codigo_glovo;fecha_factura;fecha_entrega;tipo_servicio;forma_pago;marca;calle;id_tienda;productos;promo_producto;promo_oferta_flash;comision_pct;total_comision;tasa_acceso;prime;tasa_espera;tarifas_oferta_flash;servicio_entrega;promo_df;coste_incidencias;devol_incidencias;glovos_remunerados;tasa_efectivo;recargo_minimo
200012796138;101587033468;2026-03-15;2026-03-05;GLOVO;ONLINE;The Urban Kebab;C. de Florencio Llorente;656377;-36.3;0.0;0.0;30.0;36.3;3.88;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
200012796138;101587101790;2026-03-15;2026-03-06;GLOVO;ONLINE;The Urban Kebab;C. de Florencio Llorente;656377;-15.05;0.0;0.0;30.0;15.05;4.52;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
200012796138;101588548211;2026-03-15;2026-03-07;GLOVO;ONLINE;The Urban Kebab;C. de Florencio Llorente;656377;-15.75;0.0;0.0;30.0;15.75;0.66;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
200022763781;101583223877;2026-03-15;2026-03-01;GLOVO;ONLINE;Mila's Sandwiches;Calle de Florencio Llorente 29;655854;-9.7;0.0;0.0;30.0;9.7;0.41;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
200022763781;101583456884;2026-03-15;2026-03-01;GLOVO;ONLINE;Mila's Sandwiches;Calle de Florencio Llorente 29;655854;-20.9;0.0;0.0;30.0;20.9;0.88;0.74;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
200022763781;101583693345;2026-03-15;2026-03-01;GLOVO;ONLINE;Mila's Sandwiches;Calle de Florencio Llorente 29;655854;-13.4;0.0;0.0;30.0;13.4;0.56;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
200022763781;101583907594;2026-03-15;2026-03-01;GLOVO;ONLINE;Mila's Sandwiches;Calle de Florencio Llorente 29;655854;-21.2;0.0;0.0;30.0;21.2;0.89;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
200022763781;101584929047;2026-03-15;2026-03-03;GLOVO;ONLINE;Mila's Sandwiches;Calle de Florencio Llorente 29;655854;-9.8;0.0;0.0;30.0;9.8;0.41;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
200022763781;101586086043;2026-03-15;2026-03-04;GLOVO;ONLINE;Mila's Sandwiches;Calle de Florencio Llorente 29;655854;-16.5;0.0;0.0;30.0;16.5;0.81;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
200022763781;101586186397;2026-03-15;2026-03-04;GLOVO;ONLINE;Mila's Sandwiches;Calle de Florencio Llorente 29;655854;-14.6;0.0;0.0;30.0;14.6;0.61;0.74;1.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
200022763781;101586258947;2026-03-15;2026-03-04;GLOVO;ONLINE;Mila's Sandwiches;Calle de Florencio Llorente 29;655854;-11.7;0.0;0.0;30.0;11.7;0.49;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
200022763781;101586551006;2026-03-15;2026-03-05;GLOVO;ONLINE;Mila's Sandwiches;Calle de Florencio Llorente 29;655854;-9.8;0.0;0.0;30.0;9.8;0.41;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
200022763781;101586647033;2026-03-15;2026-03-05;GLOVO;ONLINE;Mila's Sandwiches;Calle de Florencio Llorente 29;655854;-29.0;5.8;0.0;30.0;23.2;1.81;0.74;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
200022763781;101586991168;2026-03-15;2026-03-05;GLOVO;ONLINE;Mila's Sandwiches;Calle de Florencio Llorente 29;655854;-19.4;0.0;0.0;30.0;19.4;2.55;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
200022763781;101586997863;2026-03-15;2026-03-05;GLOVO;ONLINE;Mila's Sandwiches;Calle de Florencio Llorente 29;655854;-21.0;4.2;0.0;30.0;16.8;0.71;0.74;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
200022763781;101587087953;2026-03-15;2026-03-05;GLOVO;ONLINE;Mila's Sandwiches;Calle de Florencio Llorente 29;655854;-23.4;4.68;0.0;30.0;18.72;0.79;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
200022763781;101587459864;2026-03-15;2026-03-06;GLOVO;ONLINE;Mila's Sandwiches;Calle de Florencio Llorente 29;655854;-26.9;5.38;0.0;30.0;21.52;1.66;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
200022763781;101587939261;2026-03-15;2026-03-06;GLOVO;ONLINE;Mila's Sandwiches;Calle de Florencio Llorente 29;655854;-26.9;5.38;0.0;30.0;21.52;0.9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
200022763781;101588078925;2026-03-15;2026-03-06;GLOVO;ONLINE;Mila's Sandwiches;Calle de Florencio Llorente 29;655854;-34.4;6.88;0.0;30.0;27.52;2.81;0.74;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
200022763781;101589533374;2026-03-15;2026-03-08;GLOVO;ONLINE;Mila's Sandwiches;Calle de Florencio Llorente 29;655854;-26.9;5.38;0.0;30.0;21.52;3.53;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
200022763781;101590260330;2026-03-15;2026-03-08;GLOVO;ONLINE;Mila's Sandwiches;Calle de Florencio Llorente 29;655854;-16.5;0.0;0.0;30.0;16.5;0.69;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
200022763781;101590583392;2026-03-15;2026-03-09;GLOVO;ONLINE;Mila's Sandwiches;Calle de Florencio Llorente 29;655854;-9.7;0.0;0.0;30.0;9.7;0.41;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
200022763781;101591675513;2026-03-15;2026-03-10;GLOVO;ONLINE;Mila's Sandwiches;Calle de Florencio Llorente 29;655854;-22.9;4.58;0.0;30.0;18.32;0.77;0.0;1.75;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
200022763781;101591730812;2026-03-15;2026-03-10;GLOVO;ONLINE;Mila's Sandwiches;Calle de Florencio Llorente 29;655854;-29.9;5.98;0.0;30.0;23.92;1.01;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
200022763781;101591796616;2026-03-15;2026-03-10;GLOVO;ONLINE;Mila's Sandwiches;Calle de Florencio Llorente 29;655854;-32.7;6.54;0.0;30.0;26.16;4.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
200022763781;101592543721;2026-03-15;2026-03-11;GLOVO;ONLINE;Mila's Sandwiches;Calle de Florencio Llorente 29;655854;-9.8;0.0;0.0;30.0;9.8;0.41;0.0;0.75;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
200022763781;101592940947;2026-03-15;2026-03-12;GLOVO;ONLINE;Mila's Sandwiches;Calle de Florencio Llorente 29;655854;-9.8;0.0;0.0;30.0;9.8;0.41;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
200022763781;101593757246;2026-03-15;2026-03-13;GLOVO;ONLINE;Mila's Sandwiches;Calle de Florencio Llorente 29;655854;-11.8;0.0;0.0;30.0;11.8;0.5;0.74;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
200022763781;101594307632;2026-03-15;2026-03-13;GLOVO;ONLINE;Mila's Sandwiches;Calle de Florencio Llorente 29;655854;-24.4;4.88;0.0;30.0;19.52;0.82;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
200022763781;101595393758;2026-03-15;2026-03-14;GLOVO;ONLINE;Mila's Sandwiches;Calle de Florencio Llorente 29;655854;-23.9;4.78;0.0;30.0;19.12;0.8;0.74;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
200022763781;101596277363;2026-03-15;2026-03-15;GLOVO;ONLINE;Mila's Sandwiches;Calle de Florencio Llorente 29;655854;-24.4;4.88;0.0;30.0;19.52;0.82;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
200022763781;101596468796;2026-03-15;2026-03-15;GLOVO;ONLINE;Mila's Sandwiches;Calle de Florencio Llorente 29;655854;-11.7;0.0;0.0;30.0;11.7;0.49;0.74;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
200022763781;101596530773;2026-03-15;2026-03-15;GLOVO;ONLINE;Mila's Sandwiches;Calle de Florencio Llorente 29;655854;-32.9;6.58;0.0;30.0;26.32;1.15;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
200022764059;101591346103;2026-03-15;2026-03-10;GLOVO;ONLINE;Scandal Burgers;C. de Florencio Llorente;656369;-27.0;13.5;0.0;30.0;13.5;0.57;0.74;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
200022764059;101593739197;2026-03-15;2026-03-13;GLOVO;ONLINE;Scandal Burgers;C. de Florencio Llorente;656369;-31.8;15.9;0.0;30.0;15.9;0.67;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
200022764059;101596161503;2026-03-15;2026-03-15;GLOVO;ONLINE;Scandal Burgers;C. de Florencio Llorente;656369;-28.4;14.2;0.0;30.0;14.2;0.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
200172745966;101587085054;2026-03-15;2026-03-06;RESTAURANT;ONLINE;Smash Brothers Burgers;Calle de Florencio Llorente 29;905411;-20.1;6.03;0.0;15.0;14.07;2.11;0.0;0.0;0.0;-3.5;0.0;0.0;0.0;0.0;0.0;0.0
200172745966;101589091058;2026-03-15;2026-03-08;RESTAURANT;ONLINE;Smash Brothers Burgers;Calle de Florencio Llorente 29;905411;-48.8;14.64;0.0;15.0;34.16;5.12;0.75;0.0;0.0;-3.5;0.0;12.2;0.0;0.0;0.0;0.0
200172745966;101589122707;2026-03-15;2026-03-08;RESTAURANT;ONLINE;Smash Brothers Burgers;Calle de Florencio Llorente 29;905411;-28.4;8.52;0.0;15.0;19.88;2.98;0.0;0.0;0.0;-3.5;0.0;0.0;0.0;0.0;0.0;0.0
200172745966;101590050026;2026-03-15;2026-03-08;RESTAURANT;ONLINE;Smash Brothers Burgers;Calle de Florencio Llorente 29;905411;-58.5;17.55;0.0;15.0;40.95;6.14;0.0;0.0;0.0;-3.5;0.0;0.0;0.0;0.0;0.0;0.0
200172745966;101590057937;2026-03-15;2026-03-08;RESTAURANT;ONLINE;Smash Brothers Burgers;Calle de Florencio Llorente 29;905411;-26.4;7.92;0.0;15.0;18.48;2.77;0.0;0.0;0.0;-3.5;0.0;0.0;0.0;0.0;0.0;0.0
200172745966;101593308973;2026-03-15;2026-03-12;RESTAURANT;ONLINE;Smash Brothers Burgers;Calle de Florencio Llorente 29;905411;-23.8;7.14;0.0;15.0;16.66;2.5;0.0;0.0;0.0;-3.5;0.0;0.0;0.0;0.0;0.0;0.0
200172745966;101593455704;2026-03-15;2026-03-13;RESTAURANT;ONLINE;Smash Brothers Burgers;Calle de Florencio Llorente 29;905411;-36.3;10.89;0.0;15.0;25.41;3.81;0.75;0.0;0.0;-3.5;0.0;0.0;0.0;0.0;0.0;0.0
200212774656;101583274406;2026-03-15;2026-03-01;GLOVO;ONLINE;Milanesa House;Calle de Florencio Llorente 29;655847;-39.6;0.0;0.0;30.0;39.6;8.37;0.75;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
200212774656;101583357302;2026-03-15;2026-03-01;GLOVO;ONLINE;Milanesa House;Calle de Florencio Llorente 29;655847;-20.7;0.0;0.0;30.0;20.7;1.99;0.75;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
200212774656;101583499783;2026-03-15;2026-03-01;GLOVO;ONLINE;Milanesa House;Calle de Florencio Llorente 29;655847;-15.2;0.0;0.0;30.0;15.2;1.31;0.75;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
200212774656;101583828333;2026-03-15;2026-03-01;GLOVO;ONLINE;Milanesa House;Calle de Florencio Llorente 29;655847;-15.2;0.0;0.0;30.0;15.2;1.2;0.75;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
200212774656;101584121955;2026-03-15;2026-03-02;GLOVO;ONLINE;Milanesa House;Calle de Florencio Llorente 29;655847;-20.2;0.0;0.0;30.0;20.2;0.85;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
200212774656;101584189458;2026-03-15;2026-03-02;GLOVO;ONLINE;Milanesa House;Calle de Florencio Llorente 29;655847;-15.3;0.0;0.0;30.0;15.3;1.73;0.75;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
200212774656;101584196474;2026-03-15;2026-03-02;GLOVO;ONLINE;Milanesa House;Calle de Florencio Llorente 29;655847;-15.3;0.0;0.0;30.0;15.3;1.86;0.75;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
200212774656;101584595879;2026-03-15;2026-03-02;GLOVO;ONLINE;Milanesa House;Calle de Florencio Llorente 29;655847;-29.4;0.0;0.0;30.0;29.4;3.81;0.75;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
200212774656;101584896878;2026-03-15;2026-03-03;GLOVO;ONLINE;Milanesa House;Calle de Florencio Llorente 29;655847;-21.2;0.0;0.0;30.0;21.2;0.89;0.75;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
200212774656;101584903269;2026-03-15;2026-03-03;GLOVO;ONLINE;Milanesa House;Calle de Florencio Llorente 29;655847;-13.2;0.0;0.0;30.0;13.2;0.55;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
200212774656;101585381821;2026-03-15;2026-03-03;GLOVO;ONLINE;Milanesa House;Calle de Florencio Llorente 29;655847;-16.5;0.0;0.0;30.0;16.5;0.69;0.75;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
200212774656;101585759474;2026-03-15;2026-03-04;GLOVO;ONLINE;Milanesa House;Calle de Florencio Llorente 29;655847;-17.4;0.0;0.0;30.0;17.4;0.73;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
200212774656;101586207484;2026-03-15;2026-03-04;GLOVO;ONLINE;Milanesa House;Calle de Florencio Llorente 29;655847;-13.2;0.0;0.0;30.0;13.2;0.55;0.75;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
200212774656;101586217703;2026-03-15;2026-03-04;GLOVO;ONLINE;Milanesa House;Calle de Florencio Llorente 29;655847;-16.5;0.0;0.0;30.0;16.5;0.94;0.75;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
200212774656;101586521461;2026-03-15;2026-03-05;GLOVO;ONLINE;Milanesa House;Calle de Florencio Llorente 29;655847;-15.8;0.0;0.0;30.0;15.8;1.73;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
200212774656;101586551515;2026-03-15;2026-03-05;GLOVO;ONLINE;Milanesa House;Calle de Florencio Llorente 29;655847;-44.9;2.18;0.0;30.0;42.72;10.59;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
200212774656;101587030425;2026-03-15;2026-03-05;GLOVO;ONLINE;Milanesa House;Calle de Florencio Llorente 29;655847;-14.2;2.06;0.0;30.0;12.14;3.06;0.75;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
200212774656;101587038798;2026-03-15;2026-03-05;GLOVO;ONLINE;Milanesa House;Calle de Florencio Llorente 29;655847;-34.1;5.24;0.0;30.0;28.86;1.41;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
200212774656;101587371244;2026-03-15;2026-03-06;GLOVO;ONLINE;Milanesa House;Calle de Florencio Llorente 29;655847;-21.4;0.0;0.0;30.0;21.4;0.9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
200212774656;101588365038;2026-03-15;2026-03-07;GLOVO;ONLINE;Milanesa House;Calle de Florencio Llorente 29;655847;-33.6;0.0;0.0;30.0;33.6;8.16;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
200212774656;101588367809;2026-03-15;2026-03-07;GLOVO;ONLINE;Milanesa House;Calle de Florencio Llorente 29;655847;-53.6;2.06;0.0;30.0;51.54;10.95;0.75;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
200212774656;101588412537;2026-03-15;2026-03-07;GLOVO;ONLINE;Milanesa House;Calle de Florencio Llorente 29;655847;-15.3;3.06;0.0;30.0;12.24;0.51;0.75;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
200212774656;101588455030;2026-03-15;2026-03-07;GLOVO;ONLINE;Milanesa House;Calle de Florencio Llorente 29;655847;-18.3;0.0;0.0;30.0;18.3;0.77;0.75;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
200212774656;101588511677;2026-03-15;2026-03-07;GLOVO;ONLINE;Milanesa House;Calle de Florencio Llorente 29;655847;-95.6;15.3;0.0;30.0;80.3;3.37;0.75;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
200212774656;101588559867;2026-03-15;2026-03-07;GLOVO;ONLINE;Milanesa House;Calle de Florencio Llorente 29;655847;-13.2;0.0;0.0;30.0;13.2;0.55;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
200212774656;101589018645;2026-03-15;2026-03-07;GLOVO;ONLINE;Milanesa House;Calle de Florencio Llorente 29;655847;-18.9;0.0;0.0;30.0;18.9;1.42;0.75;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
200212774656;101589080147;2026-03-15;2026-03-07;GLOVO;ONLINE;Milanesa House;Calle de Florencio Llorente 29;655847;-41.7;0.0;0.0;30.0;41.7;10.7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
200212774656;101589426545;2026-03-15;2026-03-08;GLOVO;ONLINE;Milanesa House;Calle de Florencio Llorente 29;655847;-24.2;3.06;0.0;30.0;21.14;3.45;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
200212774656;101589546767;2026-03-15;2026-03-08;GLOVO;ONLINE;Milanesa House;Calle de Florencio Llorente 29;655847;-13.2;0.0;0.0;30.0;13.2;2.82;0.75;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
200212774656;101589578792;2026-03-15;2026-03-08;GLOVO;ONLINE;Milanesa House;Calle de Florencio Llorente 29;655847;-25.0;0.0;0.0;30.0;25.0;4.99;0.75;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
200212774656;101590002208;2026-03-15;2026-03-08;GLOVO;ONLINE;Milanesa House;Calle de Florencio Llorente 29;655847;-15.3;3.06;0.0;30.0;12.24;2.33;0.75;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
200212774656;101590043923;2026-03-15;2026-03-08;GLOVO;ONLINE;Milanesa House;Calle de Florencio Llorente 29;655847;-43.0;0.0;0.0;30.0;43.0;9.65;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
200212774656;101590121461;2026-03-15;2026-03-08;GLOVO;ONLINE;Milanesa House;Calle de Florencio Llorente 29;655847;-24.1;2.18;0.0;30.0;21.92;4.04;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
200212774656;101590240799;2026-03-15;2026-03-08;GLOVO;ONLINE;Milanesa House;Calle de Florencio Llorente 29;655847;-10.3;2.06;0.0;30.0;8.24;0.35;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
200212774656;101590548052;2026-03-15;2026-03-09;GLOVO;ONLINE;Milanesa House;Calle de Florencio Llorente 29;655847;-16.8;2.06;0.0;30.0;14.74;0.62;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
200212774656;101590559848;2026-03-15;2026-03-09;GLOVO;ONLINE;Milanesa House;Calle de Florencio Llorente 29;655847;-17.1;0.0;0.0;30.0;17.1;3.16;0.75;0.0;0.0;0.0;0.0;13.2;0.0;0.0;0.0;0.0
200212774656;101590991026;2026-03-15;2026-03-09;GLOVO;ONLINE;Milanesa House;Calle de Florencio Llorente 29;655847;-15.3;3.06;0.0;30.0;12.24;0.51;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
200212774656;101591022127;2026-03-15;2026-03-09;GLOVO;ONLINE;Milanesa House;Calle de Florencio Llorente 29;655847;-21.2;4.24;0.0;30.0;16.96;0.71;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
200212774656;101592870724;2026-03-15;2026-03-12;GLOVO;ONLINE;Milanesa House;Calle de Florencio Llorente 29;655847;-56.4;2.18;0.0;30.0;54.22;12.58;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
200212774656;101593219317;2026-03-15;2026-03-12;GLOVO;ONLINE;Milanesa House;Calle de Florencio Llorente 29;655847;-15.3;3.06;0.0;30.0;12.24;0.51;0.75;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
200212774656;101593457258;2026-03-15;2026-03-12;GLOVO;ONLINE;Milanesa House;Calle de Florencio Llorente 29;655847;-34.0;0.0;0.0;30.0;34.0;4.05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
200212774656;101593688583;2026-03-15;2026-03-13;GLOVO;ONLINE;Milanesa House;Calle de Florencio Llorente 29;655847;-30.6;6.12;0.0;30.0;24.48;4.57;0.75;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
200212774656;101593768081;2026-03-15;2026-03-13;GLOVO;ONLINE;Milanesa House;Calle de Florencio Llorente 29;655847;-15.2;0.0;0.0;30.0;15.2;1.63;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
200212774656;101594206686;2026-03-15;2026-03-13;GLOVO;ONLINE;Milanesa House;Calle de Florencio Llorente 29;655847;-26.4;0.0;0.0;30.0;26.4;4.67;0.75;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
200212774656;101594210716;2026-03-15;2026-03-13;GLOVO;ONLINE;Milanesa House;Calle de Florencio Llorente 29;655847;-19.5;0.0;0.0;30.0;19.5;4.03;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
200212774656;101594320108;2026-03-15;2026-03-13;GLOVO;ONLINE;Milanesa House;Calle de Florencio Llorente 29;655847;-15.3;3.06;0.0;30.0;12.24;0.51;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
200212774656;101594695401;2026-03-15;2026-03-14;GLOVO;ONLINE;Milanesa House;Calle de Florencio Llorente 29;655847;-16.5;0.0;0.0;30.0;16.5;0.94;0.75;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
200212774656;101594774670;2026-03-15;2026-03-14;GLOVO;ONLINE;Milanesa House;Calle de Florencio Llorente 29;655847;-15.3;3.06;0.0;30.0;12.24;1.47;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
200212774656;101594812477;2026-03-15;2026-03-14;GLOVO;ONLINE;Milanesa House;Calle de Florencio Llorente 29;655847;-39.3;0.0;0.0;30.0;39.3;9.69;0.75;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
200212774656;101594836738;2026-03-15;2026-03-14;GLOVO;ONLINE;Milanesa House;Calle de Florencio Llorente 29;655847;-37.8;3.06;0.0;30.0;34.74;7.17;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
200212774656;101595255026;2026-03-15;2026-03-14;GLOVO;ONLINE;Milanesa House;Calle de Florencio Llorente 29;655847;-35.6;0.0;0.0;30.0;35.6;8.32;0.75;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
200212774656;101595300369;2026-03-15;2026-03-14;GLOVO;ONLINE;Milanesa House;Calle de Florencio Llorente 29;655847;-34.0;0.0;0.0;30.0;34.0;7.84;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
200212774656;101595785479;2026-03-15;2026-03-15;GLOVO;ONLINE;Milanesa House;Calle de Florencio Llorente 29;655847;-14.2;2.06;0.0;30.0;12.14;0.51;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
200212774656;101596334983;2026-03-15;2026-03-15;GLOVO;ONLINE;Milanesa House;Calle de Florencio Llorente 29;655847;-15.3;3.06;0.0;30.0;12.24;0.51;0.0;0.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
200212774656;101596441193;2026-03-15;2026-03-15;GLOVO;ONLINE;Milanesa House;Calle de Florencio Llorente 29;655847;-15.3;3.06;0.0;30.0;12.24;0.51;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
200212774656;101596449174;2026-03-15;2026-03-15;GLOVO;ONLINE;Milanesa House;Calle de Florencio Llorente 29;655847;-36.8;2.06;0.0;30.0;34.74;5.17;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
200212774783;101583123958;2026-03-15;2026-03-01;GLOVO;ONLINE;Bendito Burrito;Calle de Florencio Llorente 29;655841;-45.3;0.0;0.0;30.0;45.3;8.44;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
200212774783;101583152716;2026-03-15;2026-03-01;GLOVO;ONLINE;Bendito Burrito;Calle de Florencio Llorente 29;655841;-14.3;0.0;0.0;30.0;14.3;2.56;0.0;0.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
200212774783;101583261898;2026-03-15;2026-03-01;GLOVO;ONLINE;Bendito Burrito;Calle de Florencio Llorente 29;655841;-30.2;0.0;0.0;30.0;30.2;5.72;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
200212774783;101583756969;2026-03-15;2026-03-01;GLOVO;ONLINE;Bendito Burrito;Calle de Florencio Llorente 29;655841;-29.4;0.0;0.0;30.0;29.4;8.82;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
200212774783;101583761387;2026-03-15;2026-03-01;GLOVO;ONLINE;Bendito Burrito;Calle de Florencio Llorente 29;655841;-16.4;0.0;0.0;30.0;16.4;3.67;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
200212774783;101583772344;2026-03-15;2026-03-01;GLOVO;ONLINE;Bendito Burrito;Calle de Florencio Llorente 29;655841;-38.0;0.0;0.0;30.0;38.0;6.08;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
200212774783;101583863617;2026-03-15;2026-03-01;GLOVO;ONLINE;Bendito Burrito;Calle de Florencio Llorente 29;655841;-16.4;0.0;0.0;30.0;16.4;3.29;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
200212774783;101583878565;2026-03-15;2026-03-01;GLOVO;ONLINE;Bendito Burrito;Calle de Florencio Llorente 29;655841;-12.5;0.0;0.0;30.0;12.5;0.53;0.75;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
200212774783;101585029756;2026-03-15;2026-03-03;GLOVO;ONLINE;Bendito Burrito;Calle de Florencio Llorente 29;655841;-48.2;0.0;0.0;30.0;48.2;9.45;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
